,adresse_code_voie,code_postal,code_commune,code_departement,valeur_fonciere,surface_reelle_bati,surface_terrain,type_local,nombre_pieces_principales,latitude,longitude
3077854,1408,92500.0,92063,92,21000000.0,136.0,1221.0,Local industriel. commercial ou assimilé,0.0,48.888948,2.172962
3069563,2130,92500.0,92063,92,554000.0,76.0,276.0,Maison,4.0,48.882885,2.192366
3018508,3750,92500.0,92063,92,180000.0,128.0,264.0,Maison,3.0,48.883542,2.179917
3072800,1490,92500.0,92063,92,550000.0,86.0,137.0,Maison,3.0,48.875453,2.200755
3023318,3750,92500.0,92063,92,653300.0,80.0,151.0,Maison,2.0,48.884732,2.177141
3026201,1016,92500.0,92063,92,887500.0,163.0,214.0,Maison,8.0,48.860913,2.192234
3025395,3530,92500.0,92063,92,390000.0,35.0,133.0,Maison,2.0,48.885267,2.185815
3017061,2890,92500.0,92063,92,15000000.0,364.0,2353.0,Local industriel. commercial ou assimilé,0.0,48.878466,2.175057
3019674,2170,92500.0,92063,92,595664.06,50.0,217.0,Maison,3.0,,
2658326,3590,92500.0,92063,92,2849000.0,140.0,757.0,Maison,0.0,48.868641,2.167087
3017042,3510,92500.0,92063,92,840000.0,148.0,325.0,Maison,5.0,48.856743,2.191821
2663344,0640,92500.0,92063,92,472550.0,66.0,211.0,Maison,4.0,48.885769,2.177143
2662068,2540,92500.0,92063,92,480000.0,183.0,163.0,Local industriel. commercial ou assimilé,0.0,48.879581,2.180861
2659219,0020,92500.0,92063,92,1620000.0,52.0,285.0,Appartement,3.0,48.886546,2.170404
3065472,2975,92500.0,92063,92,25300000.0,12.0,3216.0,Local industriel. commercial ou assimilé,0.0,48.888612,2.172455
3223347,6220,92600.0,92004,92,746500.0,78.0,255.0,Maison,4.0,,
2227400,3190,92600.0,92004,92,62148700.0,44.0,17061.0,Appartement,2.0,48.915541,2.30474
2227590,3190,92600.0,92004,92,62148700.0,42.0,17061.0,Appartement,2.0,48.915541,2.30474
3229522,5178,92600.0,92004,92,10195200.0,234.0,8982.0,Local industriel. commercial ou assimilé,0.0,,
3033333,4425,92600.0,92004,92,1380000.0,182.0,429.0,Maison,7.0,48.90995,2.278032
2227443,3190,92600.0,92004,92,62148700.0,38.0,17061.0,Appartement,2.0,48.915541,2.30474
2227291,3190,92600.0,92004,92,62148700.0,73.0,17061.0,Appartement,4.0,48.915541,2.30474
2227201,3190,92600.0,92004,92,62148700.0,29.0,17061.0,Appartement,1.0,48.915541,2.30474
2227547,3190,92600.0,92004,92,62148700.0,39.0,17061.0,Appartement,2.0,48.915541,2.30474
2227685,3190,92600.0,92004,92,62148700.0,41.0,17061.0,Appartement,2.0,48.915541,2.30474
2227115,3190,92600.0,92004,92,62148700.0,55.0,17061.0,Appartement,3.0,48.915541,2.30474
2227438,3190,92600.0,92004,92,62148700.0,75.0,17061.0,Local industriel. commercial ou assimilé,0.0,48.915541,2.30474
2230832,0045,92600.0,92004,92,1416000.0,148.0,168.0,Maison,5.0,48.913435,2.280547
3228590,9630,92600.0,92004,92,500000.0,150.0,106.0,Local industriel. commercial ou assimilé,0.0,48.92358,2.279508
2227098,3190,92600.0,92004,92,62148700.0,78.0,17061.0,Appartement,4.0,48.915541,2.30474
2227330,3190,92600.0,92004,92,62148700.0,28.0,17061.0,Appartement,1.0,48.915541,2.30474
2227658,3190,92600.0,92004,92,62148700.0,54.0,17061.0,Appartement,3.0,48.915541,2.30474
3034529,0130,92600.0,92004,92,454730.0,80.0,74.0,Maison,5.0,48.920903,2.278986
2227267,3190,92600.0,92004,92,62148700.0,43.0,17061.0,Appartement,2.0,48.915541,2.30474
3036090,6245,92600.0,92004,92,1147700.0,146.0,386.0,Maison,5.0,,
2227188,3190,92600.0,92004,92,62148700.0,44.0,17061.0,Appartement,2.0,48.915541,2.30474
2227233,3190,92600.0,92004,92,62148700.0,51.0,17061.0,Appartement,3.0,48.915541,2.30474
2226933,6211,92600.0,92004,92,978000.0,149.0,291.0,Maison,7.0,48.921185,2.282999
2227491,3190,92600.0,92004,92,62148700.0,57.0,17061.0,Appartement,3.0,48.915541,2.30474
2227043,3190,92600.0,92004,92,62148700.0,41.0,17061.0,Appartement,2.0,48.915541,2.30474
2227582,3190,92600.0,92004,92,62148700.0,55.0,17061.0,Appartement,3.0,48.915541,2.30474
3089768,4160,92600.0,92004,92,406067.0,66.0,36.0,Appartement,3.0,48.915681,2.305973
3082756,6175,92600.0,92004,92,488200.0,94.0,113.0,Maison,4.0,48.923716,2.28246
3087375,1448,92600.0,92004,92,1820000.0,54.0,292.0,Appartement,3.0,48.914839,2.282374
2228201,0735,92600.0,92004,92,1908000.0,18.0,184.0,Appartement,1.0,,
2230212,6610,92600.0,92004,92,2000000.0,298.0,358.0,Maison,9.0,48.9098,2.279916
2227071,3190,92600.0,92004,92,62148700.0,46.0,17061.0,Appartement,3.0,48.915541,2.30474
2227145,3190,92600.0,92004,92,62148700.0,44.0,17061.0,Appartement,2.0,48.915541,2.30474
2227404,3190,92600.0,92004,92,62148700.0,110.0,17061.0,Local industriel. commercial ou assimilé,0.0,48.915541,2.30474
3223994,8130,92600.0,92004,92,1427000.0,145.0,253.0,Maison,7.0,48.91545,2.294817
3221759,6145,92600.0,92004,92,639050.0,73.0,148.0,Maison,4.0,48.923145,2.279286
3232286,2545,92600.0,92004,92,124013.0,24.0,4000.0,Local industriel. commercial ou assimilé,0.0,48.90579,2.283197
3222699,5170,92600.0,92004,92,595000.0,71.0,97.0,Maison,4.0,48.919026,2.284576
2676405,0185,92600.0,92004,92,9600000.0,203.0,1869.0,Local industriel. commercial ou assimilé,0.0,,
2676168,0620,92600.0,92004,92,850250.0,143.0,254.0,Maison,7.0,48.909215,2.269122
2227672,3190,92600.0,92004,92,62148700.0,27.0,17061.0,Appartement,1.0,48.915541,2.30474
3228236,5140,92600.0,92004,92,618000.0,28.0,145.0,Appartement,2.0,48.914716,2.279805
2673505,1432,92600.0,92004,92,500000.0,25.0,201.0,Appartement,2.0,48.908087,2.277591
3223165,3433,92600.0,92004,92,970000.0,77.0,343.0,Maison,5.0,48.910078,2.28008
2230636,6110,92600.0,92004,92,4550000.0,64.0,301.0,Appartement,4.0,48.913549,2.274748
3031981,8175,92700.0,92025,92,930000.0,81.0,649.0,Appartement,3.0,48.921193,2.249532
2226457,1440,92700.0,92025,92,1700000.0,150.0,218.0,Maison,6.0,48.917115,2.254427
3031587,6130,92700.0,92025,92,885860.0,140.0,249.0,Maison,5.0,,
3034386,0022,92700.0,92025,92,213000.0,32.0,32.0,Maison,2.0,48.924755,2.265819
3227421,4660,92700.0,92025,92,963000.0,129.0,246.0,Maison,4.0,48.913923,2.249515
3036089,5220,92700.0,92025,92,888700.0,131.0,177.0,Maison,6.0,48.915497,2.244076
3031368,2539,92700.0,92025,92,1073000.0,110.0,282.0,Maison,4.0,48.916979,2.255178
3223886,6158,92700.0,92025,92,1000000.0,110.0,337.0,Maison,4.0,48.919331,2.261582
